2013-09-03,화,0,2,1,2|7,건대입구,00,485,885
2013-09-04,수,0,3,1,2|7,건대입구,00,548,889
2013-09-05,목,0,4,1,2|7,건대입구,00,582,883
2013-09-06,금,0,5,1,2|7,건대입구,00,876,1296
2013-09-07,토,0,6,0,2|7,건대입구,00,235,532
2013-09-08,일,0,0,0,2|7,건대입구,00,3,313
2013-09-09,월,0,1,1,2|7,건대입구,00,352,749
2013-09-10,화,0,2,1,2|7,건대입구,00,482,805
2013-09-11,수,0,3,1,2|7,건대입구,00,567,961
2013-09-12,목,0,4,1,2|7,건대입구,00,643,1007
2013-09-13,금,0,5,1,2|7,건대입구,00,972,1404
2013-09-14,토,0,6,0,2|7,건대입구,00,277,640
2013-09-15,일,0,0,0,2|7,건대입구,00,1,316
2013-09-16,월,0,1,1,2|7,건대입구,00,415,832
2013-09-17,화,0,2,1,2|7,건대입구,00,766,894
2013-09-18,공,1,3,0,2|7,건대입구,00,204,315
2013-09-19,공,1,4,0,2|7,건대입구,00,2,204
2013-09-20,공,1,5,0,2|7,건대입구,00,363,588
2013-09-21,토,0,6,0,2|7,건대입구,00,400,685
2013-09-22,일,0,0,0,2|7,건대입구,00,91,245
2013-09-23,월,0,1,1,2|7,건대입구,00,374,780
2013-09-24,화,0,2,1,2|7,건대입구,00,571,820
2013-09-25,수,0,3,1,2|7,건대입구,00,556,966
2013-09-26,목,0,4,1,2|7,건대입구,00,565,997
2013-09-27,금,0,5,1,2|7,건대입구,00,951,1588
2013-09-28,토,0,6,0,2|7,건대입구,00,300,636
2013-09-29,일,0,0,0,2|7,건대입구,00,3,278
2013-09-30,월,0,1,1,2|7,건대입구,00,334,726
2013-10-01,화,0,2,1,2|7,건대입구,00,542,747
2013-10-02,수,0,3,1,2|7,건대입구,00,905,1609
2013-10-03,공,1,4,0,2|7,건대입구,00,264,650
2013-10-04,금,0,5,1,2|7,건대입구,00,708,1272
2013-10-05,토,0,6,0,2|7,건대입구,00,208,699
2013-10-06,일,0,0,0,2|7,건대입구,00,2,457
2013-10-07,월,0,1,1,2|7,건대입구,00,369,734
2013-10-08,화,0,2,1,2|7,건대입구,00,816,1179
2013-10-09,공,1,3,0,2|7,건대입구,00,257,496
2013-10-10,목,0,4,1,2|7,건대입구,00,412,902
2013-10-11,금,0,5,1,2|7,건대입구,00,842,1254
2013-10-12,토,0,6,0,2|7,건대입구,00,269,459
2013-10-13,일,0,0,0,2|7,건대입구,00,2,323
2013-10-14,월,0,1,1,2|7,건대입구,00,318,733
2013-10-15,화,0,2,1,2|7,건대입구,00,493,747
2013-10-16,수,0,3,1,2|7,건대입구,00,564,944
2013-10-17,목,0,4,1,2|7,건대입구,00,571,893
2013-10-18,금,0,5,1,2|7,건대입구,00,906,1318
2013-10-19,토,0,6,0,2|7,건대입구,00,253,566
2013-10-20,일,0,0,0,2|7,건대입구,00,4,367
2013-10-21,월,0,1,1,2|7,건대입구,00,313,730
2013-10-22,화,0,2,1,2|7,건대입구,00,483,797
2013-10-23,수,0,3,1,2|7,건대입구,00,568,801
2013-10-24,목,0,4,1,2|7,건대입구,00,622,964
2013-10-25,금,0,5,1,2|7,건대입구,00,876,1310
2013-10-26,토,0,6,0,2|7,건대입구,00,255,535
2013-10-27,일,0,0,0,2|7,건대입구,00,1,376
2013-10-28,월,0,1,1,2|7,건대입구,00,382,743
2013-10-29,화,0,2,1,2|7,건대입구,00,540,816
2013-10-30,수,0,3,1,2|7,건대입구,00,588,907
2013-10-31,목,0,4,1,2|7,건대입구,00,710,973
2013-11-01,금,0,5,1,2|7,건대입구,00,1004,1411
2013-11-02,토,0,6,0,2|7,건대입구,00,248,617
2013-11-03,일,0,0,0,2|7,건대입구,00,1,406
2013-11-04,월,0,1,1,2|7,건대입구,00,380,764
2013-11-05,화,0,2,1,2|7,건대입구,00,538,902
2013-11-06,수,0,3,1,2|7,건대입구,00,574,911
2013-11-07,목,0,4,1,2|7,건대입구,00,659,924
2013-11-08,금,0,5,1,2|7,건대입구,00,982,1338
2013-11-09,토,0,6,0,2|7,건대입구,00,271,879
2013-11-10,일,0,0,0,2|7,건대입구,00,1,370
2013-11-11,월,0,1,1,2|7,건대입구,00,402,793
2013-11-12,화,0,2,1,2|7,건대입구,00,546,792
2013-11-13,수,0,3,1,2|7,건대입구,00,529,856
2013-11-14,목,0,4,1,2|7,건대입구,00,555,982
2013-11-15,금,0,5,1,2|7,건대입구,00,1050,1377
2013-11-16,토,0,6,0,2|7,건대입구,00,234,591
2013-11-17,일,0,0,0,2|7,건대입구,00,3,343
2013-11-18,월,0,1,1,2|7,건대입구,00,352,757
2013-11-19,화,0,2,1,2|7,건대입구,00,512,768
2013-11-20,수,0,3,1,2|7,건대입구,00,612,907
2013-11-21,목,0,4,1,2|7,건대입구,00,580,926
2013-11-22,금,0,5,1,2|7,건대입구,00,1027,1369
2013-11-23,토,0,6,0,2|7,건대입구,00,259,584
2013-11-24,일,0,0,0,2|7,건대입구,00,0,428
2013-11-25,월,0,1,1,2|7,건대입구,00,346,686
2013-11-26,화,0,2,1,2|7,건대입구,00,575,868
2013-11-27,수,0,3,1,2|7,건대입구,00,607,884
2013-11-28,목,0,4,1,2|7,건대입구,00,590,913
2013-11-29,금,0,5,1,2|7,건대입구,00,922,1411
2013-11-30,토,0,6,0,2|7,건대입구,00,288,596
2013-12-01,일,0,0,0,2|7,건대입구,00,1,419
2013-12-02,월,0,1,1,2|7,건대입구,00,352,685
2013-12-03,화,0,2,1,2|7,건대입구,00,544,838
2013-12-04,수,0,3,1,2|7,건대입구,00,543,886
2013-12-05,목,0,4,1,2|7,건대입구,00,640,1070
2013-12-06,금,0,5,1,2|7,건대입구,00,1050,1350
2013-12-07,토,0,6,0,2|7,건대입구,00,310,689
2013-12-08,일,0,0,0,2|7,건대입구,00,4,447
2013-12-09,월,0,1,1,2|7,건대입구,00,333,707
2013-12-10,화,0,2,1,2|7,건대입구,00,574,851
2013-12-11,수,0,3,1,2|7,건대입구,00,560,866
2013-12-12,목,0,4,1,2|7,건대입구,00,684,1057
2013-12-13,금,0,5,1,2|7,건대입구,00,1122,1373
2013-12-14,토,0,6,0,2|7,건대입구,00,323,879
2013-12-15,일,0,0,0,2|7,건대입구,00,0,429
2013-12-16,월,0,1,1,2|7,건대입구,00,396,744
2013-12-17,화,0,2,1,2|7,건대입구,00,598,897
2013-12-18,수,0,3,1,2|7,건대입구,00,688,1068
2013-12-19,목,0,4,1,2|7,건대입구,00,708,1136
2013-12-20,금,0,5,1,2|7,건대입구,00,1300,1693
2013-12-21,토,0,6,0,2|7,건대입구,00,375,835
2013-12-22,일,0,0,0,2|7,건대입구,00,4,351
2013-12-23,월,0,1,1,2|7,건대입구,00,557,910
2013-12-24,화,0,2,1,2|7,건대입구,00,1167,1865
2013-12-25,공,1,3,0,2|7,건대입구,00,258,605
2013-12-26,목,0,4,1,2|7,건대입구,00,577,1037
2013-12-27,금,0,5,1,2|7,건대입구,00,1057,1321
2013-12-28,토,0,6,0,2|7,건대입구,00,277,622
2013-12-29,일,0,0,0,2|7,건대입구,00,2,439
