2013-08-31,토,0,6,0,3|7,고속터미널,00,131,138
2013-09-01,일,0,0,0,3|7,고속터미널,00,2,59
2013-09-02,월,0,1,1,3|7,고속터미널,00,130,186
2013-09-03,화,0,2,1,3|7,고속터미널,00,226,243
2013-09-04,수,0,3,1,3|7,고속터미널,00,267,216
2013-09-05,목,0,4,1,3|7,고속터미널,00,227,241
2013-09-06,금,0,5,1,3|7,고속터미널,00,346,407
2013-09-07,토,0,6,0,3|7,고속터미널,00,152,166
2013-09-08,일,0,0,0,3|7,고속터미널,00,1,27
2013-09-09,월,0,1,1,3|7,고속터미널,00,120,131
2013-09-10,화,0,2,1,3|7,고속터미널,00,194,188
2013-09-11,수,0,3,1,3|7,고속터미널,00,274,212
2013-09-12,목,0,4,1,3|7,고속터미널,00,206,254
2013-09-13,금,0,5,1,3|7,고속터미널,00,332,374
2013-09-14,토,0,6,0,3|7,고속터미널,00,117,99
2013-09-15,일,0,0,0,3|7,고속터미널,00,2,19
2013-09-16,월,0,1,1,3|7,고속터미널,00,142,281
2013-09-17,화,0,2,1,3|7,고속터미널,00,586,793
2013-09-18,공,1,3,0,3|7,고속터미널,00,246,176
2013-09-19,공,1,4,0,3|7,고속터미널,00,0,35
2013-09-20,공,1,5,0,3|7,고속터미널,00,399,84
2013-09-21,토,0,6,0,3|7,고속터미널,00,749,144
2013-09-22,일,0,0,0,3|7,고속터미널,00,218,50
2013-09-23,월,0,1,1,3|7,고속터미널,00,126,157
2013-09-24,화,0,2,1,3|7,고속터미널,00,195,192
2013-09-25,수,0,3,1,3|7,고속터미널,00,242,230
2013-09-26,목,0,4,1,3|7,고속터미널,00,291,254
2013-09-27,금,0,5,1,3|7,고속터미널,00,448,387
2013-09-28,토,0,6,0,3|7,고속터미널,00,146,116
2013-09-29,일,0,0,0,3|7,고속터미널,00,2,23
2013-09-30,월,0,1,1,3|7,고속터미널,00,127,187
2013-10-01,화,0,2,1,3|7,고속터미널,00,196,248
2013-10-02,수,0,3,1,3|7,고속터미널,00,417,370
2013-10-03,공,1,4,0,3|7,고속터미널,00,133,105
2013-10-04,금,0,5,1,3|7,고속터미널,00,258,327
2013-10-05,토,0,6,0,3|7,고속터미널,00,112,164
2013-10-06,일,0,0,0,3|7,고속터미널,00,0,39
2013-10-07,월,0,1,1,3|7,고속터미널,00,114,149
2013-10-08,화,0,2,1,3|7,고속터미널,00,270,281
2013-10-09,공,1,3,0,3|7,고속터미널,00,92,121
2013-10-10,목,0,4,1,3|7,고속터미널,00,157,226
2013-10-11,금,0,5,1,3|7,고속터미널,00,360,377
2013-10-12,토,0,6,0,3|7,고속터미널,00,102,128
2013-10-13,일,0,0,0,3|7,고속터미널,00,2,21
2013-10-14,월,0,1,1,3|7,고속터미널,00,129,184
2013-10-15,화,0,2,1,3|7,고속터미널,00,239,218
2013-10-16,수,0,3,1,3|7,고속터미널,00,200,212
2013-10-17,목,0,4,1,3|7,고속터미널,00,229,261
2013-10-18,금,0,5,1,3|7,고속터미널,00,359,385
2013-10-19,토,0,6,0,3|7,고속터미널,00,134,129
2013-10-20,일,0,0,0,3|7,고속터미널,00,0,46
2013-10-21,월,0,1,1,3|7,고속터미널,00,132,189
2013-10-22,화,0,2,1,3|7,고속터미널,00,182,207
2013-10-23,수,0,3,1,3|7,고속터미널,00,207,232
2013-10-24,목,0,4,1,3|7,고속터미널,00,235,234
2013-10-25,금,0,5,1,3|7,고속터미널,00,383,398
2013-10-26,토,0,6,0,3|7,고속터미널,00,156,149
2013-10-27,일,0,0,0,3|7,고속터미널,00,0,55
2013-10-28,월,0,1,1,3|7,고속터미널,00,128,170
2013-10-29,화,0,2,1,3|7,고속터미널,00,222,208
2013-10-30,수,0,3,1,3|7,고속터미널,00,225,264
2013-10-31,목,0,4,1,3|7,고속터미널,00,273,264
2013-11-01,금,0,5,1,3|7,고속터미널,00,452,481
2013-11-02,토,0,6,0,3|7,고속터미널,00,126,175
2013-11-03,일,0,0,0,3|7,고속터미널,00,1,23
2013-11-04,월,0,1,1,3|7,고속터미널,00,146,192
2013-11-05,화,0,2,1,3|7,고속터미널,00,197,243
2013-11-06,수,0,3,1,3|7,고속터미널,00,210,240
2013-11-07,목,0,4,1,3|7,고속터미널,00,254,246
2013-11-08,금,0,5,1,3|7,고속터미널,00,419,454
2013-11-09,토,0,6,0,3|7,고속터미널,00,121,138
2013-11-10,일,0,0,0,3|7,고속터미널,00,0,62
2013-11-11,월,0,1,1,3|7,고속터미널,00,118,165
2013-11-12,화,0,2,1,3|7,고속터미널,00,202,231
2013-11-13,수,0,3,1,3|7,고속터미널,00,242,230
2013-11-14,목,0,4,1,3|7,고속터미널,00,248,266
2013-11-15,금,0,5,1,3|7,고속터미널,00,352,462
2013-11-16,토,0,6,0,3|7,고속터미널,00,118,131
2013-11-17,일,0,0,0,3|7,고속터미널,00,0,56
2013-11-18,월,0,1,1,3|7,고속터미널,00,125,152
2013-11-19,화,0,2,1,3|7,고속터미널,00,188,198
2013-11-20,수,0,3,1,3|7,고속터미널,00,228,222
2013-11-21,목,0,4,1,3|7,고속터미널,00,267,226
2013-11-22,금,0,5,1,3|7,고속터미널,00,362,430
2013-11-23,토,0,6,0,3|7,고속터미널,00,106,166
2013-11-24,일,0,0,0,3|7,고속터미널,00,0,53
2013-11-25,월,0,1,1,3|7,고속터미널,00,134,185
2013-11-26,화,0,2,1,3|7,고속터미널,00,190,203
2013-11-27,수,0,3,1,3|7,고속터미널,00,235,217
2013-11-28,목,0,4,1,3|7,고속터미널,00,238,263
2013-11-29,금,0,5,1,3|7,고속터미널,00,323,484
2013-11-30,토,0,6,0,3|7,고속터미널,00,141,88
2013-12-01,일,0,0,0,3|7,고속터미널,00,0,37
2013-12-02,월,0,1,1,3|7,고속터미널,00,134,159
2013-12-03,화,0,2,1,3|7,고속터미널,00,210,216
2013-12-04,수,0,3,1,3|7,고속터미널,00,196,237
2013-12-05,목,0,4,1,3|7,고속터미널,00,217,246
2013-12-06,금,0,5,1,3|7,고속터미널,00,421,467
2013-12-07,토,0,6,0,3|7,고속터미널,00,133,149
2013-12-08,일,0,0,0,3|7,고속터미널,00,3,20
2013-12-09,월,0,1,1,3|7,고속터미널,00,129,178
2013-12-10,화,0,2,1,3|7,고속터미널,00,235,289
2013-12-11,수,0,3,1,3|7,고속터미널,00,220,280
2013-12-12,목,0,4,1,3|7,고속터미널,00,233,371
2013-12-13,금,0,5,1,3|7,고속터미널,00,447,586
2013-12-14,토,0,6,0,3|7,고속터미널,00,105,162
2013-12-15,일,0,0,0,3|7,고속터미널,00,0,36
2013-12-16,월,0,1,1,3|7,고속터미널,00,148,202
2013-12-17,화,0,2,1,3|7,고속터미널,00,228,293
2013-12-18,수,0,3,1,3|7,고속터미널,00,283,358
2013-12-19,목,0,4,1,3|7,고속터미널,00,336,386
2013-12-20,금,0,5,1,3|7,고속터미널,00,544,748
2013-12-21,토,0,6,0,3|7,고속터미널,00,104,219
2013-12-22,일,0,0,0,3|7,고속터미널,00,0,61
2013-12-23,월,0,1,1,3|7,고속터미널,00,218,317
2013-12-24,화,0,2,1,3|7,고속터미널,00,411,524
2013-12-25,공,1,3,0,3|7,고속터미널,00,140,153
2013-12-26,목,0,4,1,3|7,고속터미널,00,208,341
2013-12-27,금,0,5,1,3|7,고속터미널,00,401,516
2013-12-28,토,0,6,0,3|7,고속터미널,00,117,181
2013-12-29,일,0,0,0,3|7,고속터미널,00,2,33
2013-12-30,월,0,1,1,3|7,고속터미널,00,240,459
2013-12-31,화,0,2,1,3|7,고속터미널,00,393,451
2013-01-01,공,1,2,0,3|7,고속터미널,01,0,0
2013-01-02,수,0,3,1,3|7,고속터미널,01,0,0
2013-01-03,목,0,4,1,3|7,고속터미널,01,0,0
2013-01-04,금,0,5,1,3|7,고속터미널,01,0,1
2013-01-05,토,0,6,0,3|7,고속터미널,01,0,0
2013-01-06,일,0,0,0,3|7,고속터미널,01,0,0
2013-01-07,월,0,1,1,3|7,고속터미널,01,0,0
2013-01-08,화,0,2,1,3|7,고속터미널,01,0,0
2013-01-09,수,0,3,1,3|7,고속터미널,01,0,0
2013-01-10,목,0,4,1,3|7,고속터미널,01,0,1
2013-01-11,금,0,5,1,3|7,고속터미널,01,0,0
2013-01-12,토,0,6,0,3|7,고속터미널,01,0,0
2013-01-13,일,0,0,0,3|7,고속터미널,01,0,0
2013-01-14,월,0,1,1,3|7,고속터미널,01,0,2
2013-01-15,화,0,2,1,3|7,고속터미널,01,0,0
2013-01-16,수,0,3,1,3|7,고속터미널,01,0,4
2013-01-17,목,0,4,1,3|7,고속터미널,01,0,0
2013-01-18,금,0,5,1,3|7,고속터미널,01,0,0
2013-01-19,토,0,6,0,3|7,고속터미널,01,0,0
2013-01-20,일,0,0,0,3|7,고속터미널,01,0,0
2013-01-21,월,0,1,1,3|7,고속터미널,01,0,1
2013-01-22,화,0,2,1,3|7,고속터미널,01,0,0
2013-01-23,수,0,3,1,3|7,고속터미널,01,0,2
2013-01-24,목,0,4,1,3|7,고속터미널,01,0,0
2013-01-25,금,0,5,1,3|7,고속터미널,01,0,5
2013-01-26,토,0,6,0,3|7,고속터미널,01,0,0
2013-01-27,일,0,0,0,3|7,고속터미널,01,0,0
2013-01-28,월,0,1,1,3|7,고속터미널,01,0,0
2013-01-29,화,0,2,1,3|7,고속터미널,01,0,0
2013-01-30,수,0,3,1,3|7,고속터미널,01,0,0
2013-01-31,목,0,4,1,3|7,고속터미널,01,0,0
2013-02-01,금,0,5,1,3|7,고속터미널,01,0,0
2013-02-02,토,0,6,0,3|7,고속터미널,01,0,0
2013-02-03,일,0,0,0,3|7,고속터미널,01,0,0
2013-02-04,월,0,1,1,3|7,고속터미널,01,0,0
2013-02-05,화,0,2,1,3|7,고속터미널,01,0,0
2013-02-06,수,0,3,1,3|7,고속터미널,01,0,1
2013-02-07,목,0,4,1,3|7,고속터미널,01,0,0
2013-02-08,금,0,5,1,3|7,고속터미널,01,0,7
2013-02-09,공,1,6,0,3|7,고속터미널,01,0,0
2013-02-10,공,1,0,0,3|7,고속터미널,01,89,32
2013-02-11,공,1,1,0,3|7,고속터미널,01,79,18
2013-02-12,화,0,2,1,3|7,고속터미널,01,0,0
2013-02-13,수,0,3,1,3|7,고속터미널,01,0,0
2013-02-14,목,0,4,1,3|7,고속터미널,01,0,2
2013-02-15,금,0,5,1,3|7,고속터미널,01,0,0
2013-02-16,토,0,6,0,3|7,고속터미널,01,0,0
2013-02-17,일,0,0,0,3|7,고속터미널,01,0,0
2013-02-18,월,0,1,1,3|7,고속터미널,01,0,0
2013-02-19,화,0,2,1,3|7,고속터미널,01,0,7
2013-02-20,수,0,3,1,3|7,고속터미널,01,5,23
2013-02-21,목,0,4,1,3|7,고속터미널,01,0,1
2013-02-22,금,0,5,1,3|7,고속터미널,01,0,0
2013-02-23,토,0,6,0,3|7,고속터미널,01,0,0
2013-02-24,일,0,0,0,3|7,고속터미널,01,0,0
2013-02-25,월,0,1,1,3|7,고속터미널,01,0,0
2013-02-26,화,0,2,1,3|7,고속터미널,01,0,0
2013-02-27,수,0,3,1,3|7,고속터미널,01,0,0
2013-02-28,목,0,4,1,3|7,고속터미널,01,0,0
2013-03-01,공,1,5,0,3|7,고속터미널,01,0,0
2013-03-02,토,0,6,0,3|7,고속터미널,01,0,0
2013-03-03,일,0,0,0,3|7,고속터미널,01,0,0
2013-03-04,월,0,1,1,3|7,고속터미널,01,0,0
2013-03-05,화,0,2,1,3|7,고속터미널,01,0,1
2013-03-06,수,0,3,1,3|7,고속터미널,01,0,1
2013-03-07,목,0,4,1,3|7,고속터미널,01,0,1
2013-03-08,금,0,5,1,3|7,고속터미널,01,0,0
2013-03-09,토,0,6,0,3|7,고속터미널,01,0,0
2013-03-10,일,0,0,0,3|7,고속터미널,01,0,0
2013-03-11,월,0,1,1,3|7,고속터미널,01,0,0
2013-03-12,화,0,2,1,3|7,고속터미널,01,0,0
2013-03-13,수,0,3,1,3|7,고속터미널,01,0,0
2013-03-14,목,0,4,1,3|7,고속터미널,01,0,0
2013-03-15,금,0,5,1,3|7,고속터미널,01,0,0
2013-03-16,토,0,6,0,3|7,고속터미널,01,0,0
2013-03-17,일,0,0,0,3|7,고속터미널,01,0,0
2013-03-18,월,0,1,1,3|7,고속터미널,01,0,0
2013-03-19,화,0,2,1,3|7,고속터미널,01,0,0
2013-03-20,수,0,3,1,3|7,고속터미널,01,0,0
2013-03-21,목,0,4,1,3|7,고속터미널,01,0,0
2013-03-22,금,0,5,1,3|7,고속터미널,01,0,3
2013-03-23,토,0,6,0,3|7,고속터미널,01,0,0
2013-03-24,일,0,0,0,3|7,고속터미널,01,0,0
2013-03-25,월,0,1,1,3|7,고속터미널,01,0,2
2013-03-26,화,0,2,1,3|7,고속터미널,01,0,0
2013-03-27,수,0,3,1,3|7,고속터미널,01,0,1
