2013-08-08,목,0,4,1,2|6,합정,00,327,475
2013-08-09,금,0,5,1,2|6,합정,00,442,637
2013-08-10,토,0,6,0,2|6,합정,00,146,182
2013-08-11,일,0,0,0,2|6,합정,00,0,79
2013-08-12,월,0,1,1,2|6,합정,00,188,295
2013-08-13,화,0,2,1,2|6,합정,00,339,441
2013-08-14,수,0,3,1,2|6,합정,00,442,654
2013-08-15,공,1,4,0,2|6,합정,00,133,281
2013-08-16,금,0,5,1,2|6,합정,00,293,404
2013-08-17,토,0,6,0,2|6,합정,00,125,188
2013-08-18,일,0,0,0,2|6,합정,00,0,84
2013-08-19,월,0,1,1,2|6,합정,00,175,303
2013-08-20,화,0,2,1,2|6,합정,00,363,452
2013-08-21,수,0,3,1,2|6,합정,00,303,455
2013-08-22,목,0,4,1,2|6,합정,00,300,438
2013-08-23,금,0,5,1,2|6,합정,00,512,618
2013-08-24,토,0,6,0,2|6,합정,00,144,289
2013-08-25,일,0,0,0,2|6,합정,00,4,64
2013-08-26,월,0,1,1,2|6,합정,00,195,367
2013-08-27,화,0,2,1,2|6,합정,00,352,390
2013-08-28,수,0,3,1,2|6,합정,00,358,470
2013-08-29,목,0,4,1,2|6,합정,00,346,530
2013-08-30,금,0,5,1,2|6,합정,00,535,659
2013-08-31,토,0,6,0,2|6,합정,00,206,316
2013-09-01,일,0,0,0,2|6,합정,00,0,86
2013-09-02,월,0,1,1,2|6,합정,00,200,303
2013-09-03,화,0,2,1,2|6,합정,00,295,475
2013-09-04,수,0,3,1,2|6,합정,00,279,471
2013-09-05,목,0,4,1,2|6,합정,00,335,505
2013-09-06,금,0,5,1,2|6,합정,00,573,702
2013-09-07,토,0,6,0,2|6,합정,00,179,382
2013-09-08,일,0,0,0,2|6,합정,00,1,71
2013-09-09,월,0,1,1,2|6,합정,00,206,236
2013-09-10,화,0,2,1,2|6,합정,00,302,457
2013-09-11,수,0,3,1,2|6,합정,00,299,507
2013-09-12,목,0,4,1,2|6,합정,00,356,510
2013-09-13,금,0,5,1,2|6,합정,00,557,715
2013-09-14,토,0,6,0,2|6,합정,00,175,394
2013-09-15,일,0,0,0,2|6,합정,00,0,90
2013-09-16,월,0,1,1,2|6,합정,00,258,405
2013-09-17,화,0,2,1,2|6,합정,00,353,436
2013-09-18,공,1,3,0,2|6,합정,00,115,209
2013-09-19,공,1,4,0,2|6,합정,00,0,60
2013-09-20,공,1,5,0,2|6,합정,00,128,152
2013-09-21,토,0,6,0,2|6,합정,00,196,249
2013-09-22,일,0,0,0,2|6,합정,00,85,156
2013-09-23,월,0,1,1,2|6,합정,00,174,288
2013-09-24,화,0,2,1,2|6,합정,00,299,394
2013-09-25,수,0,3,1,2|6,합정,00,347,514
2013-09-26,목,0,4,1,2|6,합정,00,405,539
2013-09-27,금,0,5,1,2|6,합정,00,609,692
2013-09-28,토,0,6,0,2|6,합정,00,174,540
2013-09-29,일,0,0,0,2|6,합정,00,2,89
2013-09-30,월,0,1,1,2|6,합정,00,204,323
2013-10-01,화,0,2,1,2|6,합정,00,361,532
2013-10-02,수,0,3,1,2|6,합정,00,563,619
2013-10-03,공,1,4,0,2|6,합정,00,177,350
2013-10-04,금,0,5,1,2|6,합정,00,450,480
2013-10-05,토,0,6,0,2|6,합정,00,128,247
2013-10-06,일,0,0,0,2|6,합정,00,3,101
2013-10-07,월,0,1,1,2|6,합정,00,157,352
2013-10-08,화,0,2,1,2|6,합정,00,411,600
2013-10-09,공,1,3,0,2|6,합정,00,152,329
2013-10-10,목,0,4,1,2|6,합정,00,238,372
2013-10-11,금,0,5,1,2|6,합정,00,504,681
2013-10-12,토,0,6,0,2|6,합정,00,133,178
2013-10-13,일,0,0,0,2|6,합정,00,2,89
2013-10-14,월,0,1,1,2|6,합정,00,189,264
