2013-09-17,화,0,2,1,4|6,삼각지,00,49,112
2013-09-18,공,1,3,0,4|6,삼각지,00,38,69
2013-09-19,공,1,4,0,4|6,삼각지,00,1,10
2013-09-20,공,1,5,0,4|6,삼각지,00,12,38
2013-09-21,토,0,6,0,4|6,삼각지,00,49,79
2013-09-22,일,0,0,0,4|6,삼각지,00,11,46
2013-09-23,월,0,1,1,4|6,삼각지,00,21,63
2013-09-24,화,0,2,1,4|6,삼각지,00,49,113
2013-09-25,수,0,3,1,4|6,삼각지,00,40,124
2013-09-26,목,0,4,1,4|6,삼각지,00,54,157
2013-09-27,금,0,5,1,4|6,삼각지,00,74,208
2013-09-28,토,0,6,0,4|6,삼각지,00,50,104
2013-09-29,일,0,0,0,4|6,삼각지,00,0,36
2013-09-30,월,0,1,1,4|6,삼각지,00,25,67
2013-10-01,화,0,2,1,4|6,삼각지,00,44,152
2013-10-02,수,0,3,1,4|6,삼각지,00,62,170
2013-10-03,공,1,4,0,4|6,삼각지,00,54,105
2013-10-04,금,0,5,1,4|6,삼각지,00,28,121
2013-10-05,토,0,6,0,4|6,삼각지,00,84,123
2013-10-06,일,0,0,0,4|6,삼각지,00,0,22
2013-10-07,월,0,1,1,4|6,삼각지,00,25,61
2013-10-08,화,0,2,1,4|6,삼각지,00,68,159
2013-10-09,공,1,3,0,4|6,삼각지,00,47,77
2013-10-10,목,0,4,1,4|6,삼각지,00,23,80
2013-10-11,금,0,5,1,4|6,삼각지,00,73,207
2013-10-12,토,0,6,0,4|6,삼각지,00,43,115
2013-10-13,일,0,0,0,4|6,삼각지,00,2,18
2013-10-14,월,0,1,1,4|6,삼각지,00,10,71
2013-10-15,화,0,2,1,4|6,삼각지,00,42,119
2013-10-16,수,0,3,1,4|6,삼각지,00,46,120
2013-10-17,목,0,4,1,4|6,삼각지,00,46,136
2013-10-18,금,0,5,1,4|6,삼각지,00,75,174
2013-10-19,토,0,6,0,4|6,삼각지,00,49,99
2013-10-20,일,0,0,0,4|6,삼각지,00,0,36
2013-10-21,월,0,1,1,4|6,삼각지,00,14,60
2013-10-22,화,0,2,1,4|6,삼각지,00,56,99
2013-10-23,수,0,3,1,4|6,삼각지,00,60,113
2013-10-24,목,0,4,1,4|6,삼각지,00,49,118
2013-10-25,금,0,5,1,4|6,삼각지,00,76,185
2013-10-26,토,0,6,0,4|6,삼각지,00,54,126
2013-10-27,일,0,0,0,4|6,삼각지,00,1,37
2013-10-28,월,0,1,1,4|6,삼각지,00,12,80
2013-10-29,화,0,2,1,4|6,삼각지,00,71,139
2013-10-30,수,0,3,1,4|6,삼각지,00,64,141
2013-10-31,목,0,4,1,4|6,삼각지,00,88,157
2013-11-01,금,0,5,1,4|6,삼각지,00,75,193
2013-11-02,토,0,6,0,4|6,삼각지,00,74,106
2013-11-03,일,0,0,0,4|6,삼각지,00,3,25
2013-11-04,월,0,1,1,4|6,삼각지,00,19,50
2013-11-05,화,0,2,1,4|6,삼각지,00,42,104
2013-11-06,수,0,3,1,4|6,삼각지,00,73,128
2013-11-07,목,0,4,1,4|6,삼각지,00,56,140
2013-11-08,금,0,5,1,4|6,삼각지,00,66,173
2013-11-09,토,0,6,0,4|6,삼각지,00,51,104
2013-11-10,일,0,0,0,4|6,삼각지,00,1,29
2013-11-11,월,0,1,1,4|6,삼각지,00,16,58
2013-11-12,화,0,2,1,4|6,삼각지,00,49,101
2013-11-13,수,0,3,1,4|6,삼각지,00,61,139
2013-11-14,목,0,4,1,4|6,삼각지,00,52,129
2013-11-15,금,0,5,1,4|6,삼각지,00,75,188
2013-11-16,토,0,6,0,4|6,삼각지,00,49,117
2013-11-17,일,0,0,0,4|6,삼각지,00,1,32
2013-11-18,월,0,1,1,4|6,삼각지,00,11,55
2013-11-19,화,0,2,1,4|6,삼각지,00,43,92
2013-11-20,수,0,3,1,4|6,삼각지,00,41,126
2013-11-21,목,0,4,1,4|6,삼각지,00,62,132
2013-11-22,금,0,5,1,4|6,삼각지,00,64,192
2013-11-23,토,0,6,0,4|6,삼각지,00,63,116
2013-11-24,일,0,0,0,4|6,삼각지,00,0,18
2013-11-25,월,0,1,1,4|6,삼각지,00,29,78
2013-11-26,화,0,2,1,4|6,삼각지,00,46,97
2013-11-27,수,0,3,1,4|6,삼각지,00,71,136
2013-11-28,목,0,4,1,4|6,삼각지,00,67,154
2013-11-29,금,0,5,1,4|6,삼각지,00,68,188
2013-11-30,토,0,6,0,4|6,삼각지,00,61,126
2013-12-01,일,0,0,0,4|6,삼각지,00,1,31
2013-12-02,월,0,1,1,4|6,삼각지,00,9,72
2013-12-03,화,0,2,1,4|6,삼각지,00,46,124
2013-12-04,수,0,3,1,4|6,삼각지,00,77,121
2013-12-05,목,0,4,1,4|6,삼각지,00,76,151
2013-12-06,금,0,5,1,4|6,삼각지,00,91,186
2013-12-07,토,0,6,0,4|6,삼각지,00,58,107
2013-12-08,일,0,0,0,4|6,삼각지,00,0,27
