2013-08-11,일,0,0,0,2|7,대림,00,0,56
2013-08-12,월,0,1,1,2|7,대림,00,61,394
2013-08-13,화,0,2,1,2|7,대림,00,118,579
2013-08-14,수,0,3,1,2|7,대림,00,145,692
2013-08-15,공,1,4,0,2|7,대림,00,32,225
2013-08-16,금,0,5,1,2|7,대림,00,103,507
2013-08-17,토,0,6,0,2|7,대림,00,39,225
2013-08-18,일,0,0,0,2|7,대림,00,0,72
2013-08-19,월,0,1,1,2|7,대림,00,68,398
2013-08-20,화,0,2,1,2|7,대림,00,126,550
2013-08-21,수,0,3,1,2|7,대림,00,122,536
2013-08-22,목,0,4,1,2|7,대림,00,118,546
2013-08-23,금,0,5,1,2|7,대림,00,141,707
2013-08-24,토,0,6,0,2|7,대림,00,51,216
2013-08-25,일,0,0,0,2|7,대림,00,1,47
2013-08-26,월,0,1,1,2|7,대림,00,75,421
2013-08-27,화,0,2,1,2|7,대림,00,102,579
2013-08-28,수,0,3,1,2|7,대림,00,109,595
2013-08-29,목,0,4,1,2|7,대림,00,110,575
2013-08-30,금,0,5,1,2|7,대림,00,145,753
2013-08-31,토,0,6,0,2|7,대림,00,57,262
2013-09-01,일,0,0,0,2|7,대림,00,1,59
2013-09-02,월,0,1,1,2|7,대림,00,84,429
2013-09-03,화,0,2,1,2|7,대림,00,113,527
2013-09-04,수,0,3,1,2|7,대림,00,86,557
2013-09-05,목,0,4,1,2|7,대림,00,93,584
2013-09-06,금,0,5,1,2|7,대림,00,127,690
2013-09-07,토,0,6,0,2|7,대림,00,54,293
2013-09-08,일,0,0,0,2|7,대림,00,1,53
2013-09-09,월,0,1,1,2|7,대림,00,90,421
2013-09-10,화,0,2,1,2|7,대림,00,84,536
2013-09-11,수,0,3,1,2|7,대림,00,109,604
2013-09-12,목,0,4,1,2|7,대림,00,120,657
2013-09-13,금,0,5,1,2|7,대림,00,166,822
2013-09-14,토,0,6,0,2|7,대림,00,47,252
2013-09-15,일,0,0,0,2|7,대림,00,0,53
2013-09-16,월,0,1,1,2|7,대림,00,97,459
2013-09-17,화,0,2,1,2|7,대림,00,96,563
2013-09-18,공,1,3,0,2|7,대림,00,55,184
2013-09-19,공,1,4,0,2|7,대림,00,0,40
2013-09-20,공,1,5,0,2|7,대림,00,101,245
2013-09-21,토,0,6,0,2|7,대림,00,111,326
2013-09-22,일,0,0,0,2|7,대림,00,46,119
2013-09-23,월,0,1,1,2|7,대림,00,95,437
2013-09-24,화,0,2,1,2|7,대림,00,98,513
2013-09-25,수,0,3,1,2|7,대림,00,120,626
2013-09-26,목,0,4,1,2|7,대림,00,103,648
2013-09-27,금,0,5,1,2|7,대림,00,193,789
2013-09-28,토,0,6,0,2|7,대림,00,43,256
2013-09-29,일,0,0,0,2|7,대림,00,1,66
2013-09-30,월,0,1,1,2|7,대림,00,73,503
2013-10-01,화,0,2,1,2|7,대림,00,113,624
2013-10-02,수,0,3,1,2|7,대림,00,160,853
2013-10-03,공,1,4,0,2|7,대림,00,38,194
2013-10-04,금,0,5,1,2|7,대림,00,105,661
2013-10-05,토,0,6,0,2|7,대림,00,39,290
2013-10-06,일,0,0,0,2|7,대림,00,0,50
2013-10-07,월,0,1,1,2|7,대림,00,90,410
2013-10-08,화,0,2,1,2|7,대림,00,163,710
2013-10-09,공,1,3,0,2|7,대림,00,42,202
2013-10-10,목,0,4,1,2|7,대림,00,101,494
2013-10-11,금,0,5,1,2|7,대림,00,145,780
2013-10-12,토,0,6,0,2|7,대림,00,33,302
2013-10-13,일,0,0,0,2|7,대림,00,1,87
2013-10-14,월,0,1,1,2|7,대림,00,86,433
2013-10-15,화,0,2,1,2|7,대림,00,83,521
2013-10-16,수,0,3,1,2|7,대림,00,95,574
2013-10-17,목,0,4,1,2|7,대림,00,136,567
2013-10-18,금,0,5,1,2|7,대림,00,150,700
2013-10-19,토,0,6,0,2|7,대림,00,37,246
2013-10-20,일,0,0,0,2|7,대림,00,0,60
2013-10-21,월,0,1,1,2|7,대림,00,52,443
2013-10-22,화,0,2,1,2|7,대림,00,93,584
2013-10-23,수,0,3,1,2|7,대림,00,115,624
2013-10-24,목,0,4,1,2|7,대림,00,96,655
2013-10-25,금,0,5,1,2|7,대림,00,114,728
2013-10-26,토,0,6,0,2|7,대림,00,37,281
2013-10-27,일,0,0,0,2|7,대림,00,0,61
2013-10-28,월,0,1,1,2|7,대림,00,91,494
2013-10-29,화,0,2,1,2|7,대림,00,90,516
2013-10-30,수,0,3,1,2|7,대림,00,107,631
2013-10-31,목,0,4,1,2|7,대림,00,109,677
2013-11-01,금,0,5,1,2|7,대림,00,163,795
2013-11-02,토,0,6,0,2|7,대림,00,27,216
2013-11-03,일,0,0,0,2|7,대림,00,0,76
2013-11-04,월,0,1,1,2|7,대림,00,80,418
2013-11-05,화,0,2,1,2|7,대림,00,94,539
2013-11-06,수,0,3,1,2|7,대림,00,103,503
2013-11-07,목,0,4,1,2|7,대림,00,100,640
2013-11-08,금,0,5,1,2|7,대림,00,149,728
2013-11-09,토,0,6,0,2|7,대림,00,38,390
2013-11-10,일,0,0,0,2|7,대림,00,0,26
2013-11-11,월,0,1,1,2|7,대림,00,86,413
2013-11-12,화,0,2,1,2|7,대림,00,111,483
2013-11-13,수,0,3,1,2|7,대림,00,99,538
2013-11-14,목,0,4,1,2|7,대림,00,117,585
2013-11-15,금,0,5,1,2|7,대림,00,149,763
2013-11-16,토,0,6,0,2|7,대림,00,44,254
2013-11-17,일,0,0,0,2|7,대림,00,0,46
2013-11-18,월,0,1,1,2|7,대림,00,72,384
2013-11-19,화,0,2,1,2|7,대림,00,83,542
2013-11-20,수,0,3,1,2|7,대림,00,95,556
2013-11-21,목,0,4,1,2|7,대림,00,141,578
2013-11-22,금,0,5,1,2|7,대림,00,159,794
2013-11-23,토,0,6,0,2|7,대림,00,35,231
2013-11-24,일,0,0,0,2|7,대림,00,1,71
2013-11-25,월,0,1,1,2|7,대림,00,77,406
2013-11-26,화,0,2,1,2|7,대림,00,102,534
2013-11-27,수,0,3,1,2|7,대림,00,94,576
2013-11-28,목,0,4,1,2|7,대림,00,107,589
2013-11-29,금,0,5,1,2|7,대림,00,141,785
2013-11-30,토,0,6,0,2|7,대림,00,32,639
2013-12-01,일,0,0,0,2|7,대림,00,1,50
2013-12-02,월,0,1,1,2|7,대림,00,70,457
2013-12-03,화,0,2,1,2|7,대림,00,99,562
2013-12-04,수,0,3,1,2|7,대림,00,108,552
2013-12-05,목,0,4,1,2|7,대림,00,132,646
2013-12-06,금,0,5,1,2|7,대림,00,141,888
2013-12-07,토,0,6,0,2|7,대림,00,52,324
2013-12-08,일,0,0,0,2|7,대림,00,1,67
2013-12-09,월,0,1,1,2|7,대림,00,75,440
2013-12-10,화,0,2,1,2|7,대림,00,125,644
2013-12-11,수,0,3,1,2|7,대림,00,91,627
2013-12-12,목,0,4,1,2|7,대림,00,135,715
2013-12-13,금,0,5,1,2|7,대림,00,161,995
2013-12-14,토,0,6,0,2|7,대림,00,57,337
2013-12-15,일,0,0,0,2|7,대림,00,1,67
2013-12-16,월,0,1,1,2|7,대림,00,54,430
2013-12-17,화,0,2,1,2|7,대림,00,122,638
2013-12-18,수,0,3,1,2|7,대림,00,97,737
2013-12-19,목,0,4,1,2|7,대림,00,142,738
2013-12-20,금,0,5,1,2|7,대림,00,183,1003
2013-12-21,토,0,6,0,2|7,대림,00,60,415
2013-12-22,일,0,0,0,2|7,대림,00,2,58
2013-12-23,월,0,1,1,2|7,대림,00,94,623
2013-12-24,화,0,2,1,2|7,대림,00,121,891
2013-12-25,공,1,3,0,2|7,대림,00,52,259
2013-12-26,목,0,4,1,2|7,대림,00,85,666
2013-12-27,금,0,5,1,2|7,대림,00,180,805
2013-12-28,토,0,6,0,2|7,대림,00,43,318
2013-12-29,일,0,0,0,2|7,대림,00,0,59
2013-12-30,월,0,1,1,2|7,대림,00,101,726
2013-12-31,화,0,2,1,2|7,대림,00,234,737
2013-01-01,공,1,2,0,2|7,대림,01,0,0
2013-01-02,수,0,3,1,2|7,대림,01,0,0
2013-01-03,목,0,4,1,2|7,대림,01,0,25
2013-01-04,금,0,5,1,2|7,대림,01,0,29
2013-01-05,토,0,6,0,2|7,대림,01,0,0
2013-01-06,일,0,0,0,2|7,대림,01,0,0
2013-01-07,월,0,1,1,2|7,대림,01,0,7
2013-01-08,화,0,2,1,2|7,대림,01,0,17
2013-01-09,수,0,3,1,2|7,대림,01,0,14
2013-01-10,목,0,4,1,2|7,대림,01,0,33
2013-01-11,금,0,5,1,2|7,대림,01,0,12
2013-01-12,토,0,6,0,2|7,대림,01,0,0
2013-01-13,일,0,0,0,2|7,대림,01,0,0
2013-01-14,월,0,1,1,2|7,대림,01,0,3
2013-01-15,화,0,2,1,2|7,대림,01,0,16
2013-01-16,수,0,3,1,2|7,대림,01,0,5
2013-01-17,목,0,4,1,2|7,대림,01,0,14
2013-01-18,금,0,5,1,2|7,대림,01,0,12
2013-01-19,토,0,6,0,2|7,대림,01,0,0
2013-01-20,일,0,0,0,2|7,대림,01,0,0
2013-01-21,월,0,1,1,2|7,대림,01,0,33
2013-01-22,화,0,2,1,2|7,대림,01,0,14
2013-01-23,수,0,3,1,2|7,대림,01,0,8
2013-01-24,목,0,4,1,2|7,대림,01,0,9
2013-01-25,금,0,5,1,2|7,대림,01,0,42
2013-01-26,토,0,6,0,2|7,대림,01,0,0
2013-01-27,일,0,0,0,2|7,대림,01,0,0
2013-01-28,월,0,1,1,2|7,대림,01,0,23
2013-01-29,화,0,2,1,2|7,대림,01,0,7
2013-01-30,수,0,3,1,2|7,대림,01,0,1
2013-01-31,목,0,4,1,2|7,대림,01,0,6
2013-02-01,금,0,5,1,2|7,대림,01,0,31
2013-02-02,토,0,6,0,2|7,대림,01,0,0
2013-02-03,일,0,0,0,2|7,대림,01,0,0
2013-02-04,월,0,1,1,2|7,대림,01,0,19
2013-02-05,화,0,2,1,2|7,대림,01,0,23
2013-02-06,수,0,3,1,2|7,대림,01,0,22
2013-02-07,목,0,4,1,2|7,대림,01,0,23
2013-02-08,금,0,5,1,2|7,대림,01,0,25
2013-02-09,공,1,6,0,2|7,대림,01,0,0
2013-02-10,공,1,0,0,2|7,대림,01,20,75
2013-02-11,공,1,1,0,2|7,대림,01,21,55
2013-02-12,화,0,2,1,2|7,대림,01,0,2
2013-02-13,수,0,3,1,2|7,대림,01,1,4
2013-02-14,목,0,4,1,2|7,대림,01,0,18
2013-02-15,금,0,5,1,2|7,대림,01,0,6
2013-02-16,토,0,6,0,2|7,대림,01,0,0
2013-02-17,일,0,0,0,2|7,대림,01,0,0
2013-02-18,월,0,1,1,2|7,대림,01,0,2
2013-02-19,화,0,2,1,2|7,대림,01,2,45
2013-02-20,수,0,3,1,2|7,대림,01,11,68
2013-02-21,목,0,4,1,2|7,대림,01,0,2
2013-02-22,금,0,5,1,2|7,대림,01,0,17
2013-02-23,토,0,6,0,2|7,대림,01,0,0
2013-02-24,일,0,0,0,2|7,대림,01,0,0
2013-02-25,월,0,1,1,2|7,대림,01,0,25
2013-02-26,화,0,2,1,2|7,대림,01,0,3
2013-02-27,수,0,3,1,2|7,대림,01,0,32
2013-02-28,목,0,4,1,2|7,대림,01,4,25
