2013-09-28,토,0,6,0,1|4,서울역,00,76,482
2013-09-29,일,0,0,0,1|4,서울역,00,69,254
2013-09-30,월,0,1,1,1|4,서울역,00,331,416
2013-10-01,화,0,2,1,1|4,서울역,00,368,484
2013-10-02,수,0,3,1,1|4,서울역,00,591,808
2013-10-03,공,1,4,0,1|4,서울역,00,85,400
2013-10-04,금,0,5,1,1|4,서울역,00,565,638
2013-10-05,토,0,6,0,1|4,서울역,00,124,604
2013-10-06,일,0,0,0,1|4,서울역,00,146,260
2013-10-07,월,0,1,1,1|4,서울역,00,293,424
2013-10-08,화,0,2,1,1|4,서울역,00,446,632
2013-10-09,공,1,3,0,1|4,서울역,00,72,320
2013-10-10,목,0,4,1,1|4,서울역,00,425,498
2013-10-11,금,0,5,1,1|4,서울역,00,530,660
2013-10-12,토,0,6,0,1|4,서울역,00,100,435
2013-10-13,일,0,0,0,1|4,서울역,00,73,209
2013-10-14,월,0,1,1,1|4,서울역,00,263,413
2013-10-15,화,0,2,1,1|4,서울역,00,304,411
2013-10-16,수,0,3,1,1|4,서울역,00,332,448
2013-10-17,목,0,4,1,1|4,서울역,00,391,444
2013-10-18,금,0,5,1,1|4,서울역,00,519,732
2013-10-19,토,0,6,0,1|4,서울역,00,99,517
2013-10-20,일,0,0,0,1|4,서울역,00,115,265
2013-10-21,월,0,1,1,1|4,서울역,00,252,316
2013-10-22,화,0,2,1,1|4,서울역,00,262,389
2013-10-23,수,0,3,1,1|4,서울역,00,304,479
2013-10-24,목,0,4,1,1|4,서울역,00,306,448
2013-10-25,금,0,5,1,1|4,서울역,00,463,752
2013-10-26,토,0,6,0,1|4,서울역,00,93,465
2013-10-27,일,0,0,0,1|4,서울역,00,89,270
2013-10-28,월,0,1,1,1|4,서울역,00,317,403
2013-10-29,화,0,2,1,1|4,서울역,00,323,397
2013-10-30,수,0,3,1,1|4,서울역,00,356,460
2013-10-31,목,0,4,1,1|4,서울역,00,403,643
2013-11-01,금,0,5,1,1|4,서울역,00,520,672
2013-11-02,토,0,6,0,1|4,서울역,00,89,483
2013-11-03,일,0,0,0,1|4,서울역,00,121,218
2013-11-04,월,0,1,1,1|4,서울역,00,269,411
2013-11-05,화,0,2,1,1|4,서울역,00,314,415
2013-11-06,수,0,3,1,1|4,서울역,00,359,503
2013-11-07,목,0,4,1,1|4,서울역,00,359,537
2013-11-08,금,0,5,1,1|4,서울역,00,608,746
2013-11-09,토,0,6,0,1|4,서울역,00,160,469
2013-11-10,일,0,0,0,1|4,서울역,00,93,206
2013-11-11,월,0,1,1,1|4,서울역,00,306,373
2013-11-12,화,0,2,1,1|4,서울역,00,298,423
2013-11-13,수,0,3,1,1|4,서울역,00,299,478
2013-11-14,목,0,4,1,1|4,서울역,00,433,545
2013-11-15,금,0,5,1,1|4,서울역,00,664,809
2013-11-16,토,0,6,0,1|4,서울역,00,179,528
2013-11-17,일,0,0,0,1|4,서울역,00,225,212
2013-11-18,월,0,1,1,1|4,서울역,00,305,357
2013-11-19,화,0,2,1,1|4,서울역,00,328,430
2013-11-20,수,0,3,1,1|4,서울역,00,322,422
2013-11-21,목,0,4,1,1|4,서울역,00,394,585
2013-11-22,금,0,5,1,1|4,서울역,00,508,780
2013-11-23,토,0,6,0,1|4,서울역,00,121,516
2013-11-24,일,0,0,0,1|4,서울역,00,119,260
2013-11-25,월,0,1,1,1|4,서울역,00,259,341
2013-11-26,화,0,2,1,1|4,서울역,00,343,454
2013-11-27,수,0,3,1,1|4,서울역,00,419,473
2013-11-28,목,0,4,1,1|4,서울역,00,346,496
2013-11-29,금,0,5,1,1|4,서울역,00,509,854
2013-11-30,토,0,6,0,1|4,서울역,00,89,601
2013-12-01,일,0,0,0,1|4,서울역,00,110,254
2013-12-02,월,0,1,1,1|4,서울역,00,283,355
2013-12-03,화,0,2,1,1|4,서울역,00,295,455
2013-12-04,수,0,3,1,1|4,서울역,00,318,482
2013-12-05,목,0,4,1,1|4,서울역,00,336,538
2013-12-06,금,0,5,1,1|4,서울역,00,653,1004
2013-12-07,토,0,6,0,1|4,서울역,00,86,564
2013-12-08,일,0,0,0,1|4,서울역,00,56,227
2013-12-09,월,0,1,1,1|4,서울역,00,244,382
2013-12-10,화,0,2,1,1|4,서울역,00,287,467
2013-12-11,수,0,3,1,1|4,서울역,00,328,447
2013-12-12,목,0,4,1,1|4,서울역,00,450,551
2013-12-13,금,0,5,1,1|4,서울역,00,602,699
2013-12-14,토,0,6,0,1|4,서울역,00,94,582
2013-12-15,일,0,0,0,1|4,서울역,00,93,253
2013-12-16,월,0,1,1,1|4,서울역,00,291,418
2013-12-17,화,0,2,1,1|4,서울역,00,326,472
2013-12-18,수,0,3,1,1|4,서울역,00,420,522
2013-12-19,목,0,4,1,1|4,서울역,00,408,669
2013-12-20,금,0,5,1,1|4,서울역,00,737,1089
2013-12-21,토,0,6,0,1|4,서울역,00,118,619
2013-12-22,일,0,0,0,1|4,서울역,00,44,307
2013-12-23,월,0,1,1,1|4,서울역,00,392,585
2013-12-24,화,0,2,1,1|4,서울역,00,473,826
2013-12-25,공,1,3,0,1|4,서울역,00,76,451
2013-12-26,목,0,4,1,1|4,서울역,00,527,663
2013-12-27,금,0,5,1,1|4,서울역,00,597,881
2013-12-28,토,0,6,0,1|4,서울역,00,68,595
2013-12-29,일,0,0,0,1|4,서울역,00,95,294
2013-12-30,월,0,1,1,1|4,서울역,00,433,661
2013-12-31,화,0,2,1,1|4,서울역,00,894,2699
2013-01-01,공,1,2,0,1|4,서울역,01,0,0
2013-01-02,수,0,3,1,1|4,서울역,01,1,33
2013-01-03,목,0,4,1,1|4,서울역,01,0,38
2013-01-04,금,0,5,1,1|4,서울역,01,4,91
2013-01-05,토,0,6,0,1|4,서울역,01,0,0
2013-01-06,일,0,0,0,1|4,서울역,01,0,0
2013-01-07,월,0,1,1,1|4,서울역,01,0,44
2013-01-08,화,0,2,1,1|4,서울역,01,0,51
2013-01-09,수,0,3,1,1|4,서울역,01,0,48
2013-01-10,목,0,4,1,1|4,서울역,01,0,54
2013-01-11,금,0,5,1,1|4,서울역,01,2,92
2013-01-12,토,0,6,0,1|4,서울역,01,0,0
2013-01-13,일,0,0,0,1|4,서울역,01,0,0
2013-01-14,월,0,1,1,1|4,서울역,01,0,49
2013-01-15,화,0,2,1,1|4,서울역,01,0,42
2013-01-16,수,0,3,1,1|4,서울역,01,1,37
2013-01-17,목,0,4,1,1|4,서울역,01,1,70
2013-01-18,금,0,5,1,1|4,서울역,01,0,116
2013-01-19,토,0,6,0,1|4,서울역,01,0,0
2013-01-20,일,0,0,0,1|4,서울역,01,0,0
2013-01-21,월,0,1,1,1|4,서울역,01,0,44
2013-01-22,화,0,2,1,1|4,서울역,01,0,53
2013-01-23,수,0,3,1,1|4,서울역,01,1,49
2013-01-24,목,0,4,1,1|4,서울역,01,0,47
2013-01-25,금,0,5,1,1|4,서울역,01,3,82
2013-01-26,토,0,6,0,1|4,서울역,01,0,0
