2013-09-10,화,0,2,1,2|6,신당,00,103,257
2013-09-11,수,0,3,1,2|6,신당,00,96,250
2013-09-12,목,0,4,1,2|6,신당,00,114,299
2013-09-13,금,0,5,1,2|6,신당,00,115,303
2013-09-14,토,0,6,0,2|6,신당,00,87,143
2013-09-15,일,0,0,0,2|6,신당,00,0,38
2013-09-16,월,0,1,1,2|6,신당,00,52,179
2013-09-17,화,0,2,1,2|6,신당,00,116,252
2013-09-18,공,1,3,0,2|6,신당,00,69,62
2013-09-19,공,1,4,0,2|6,신당,00,0,17
2013-09-20,공,1,5,0,2|6,신당,00,17,103
2013-09-21,토,0,6,0,2|6,신당,00,27,131
2013-09-22,일,0,0,0,2|6,신당,00,18,24
2013-09-23,월,0,1,1,2|6,신당,00,32,154
2013-09-24,화,0,2,1,2|6,신당,00,92,239
2013-09-25,수,0,3,1,2|6,신당,00,99,262
2013-09-26,목,0,4,1,2|6,신당,00,101,301
2013-09-27,금,0,5,1,2|6,신당,00,124,370
2013-09-28,토,0,6,0,2|6,신당,00,69,223
2013-09-29,일,0,0,0,2|6,신당,00,1,70
2013-09-30,월,0,1,1,2|6,신당,00,38,214
2013-10-01,화,0,2,1,2|6,신당,00,116,283
2013-10-02,수,0,3,1,2|6,신당,00,117,312
2013-10-03,공,1,4,0,2|6,신당,00,81,126
2013-10-04,금,0,5,1,2|6,신당,00,53,242
2013-10-05,토,0,6,0,2|6,신당,00,55,246
2013-10-06,일,0,0,0,2|6,신당,00,0,52
2013-10-07,월,0,1,1,2|6,신당,00,38,168
2013-10-08,화,0,2,1,2|6,신당,00,94,316
2013-10-09,공,1,3,0,2|6,신당,00,64,105
2013-10-10,목,0,4,1,2|6,신당,00,53,201
2013-10-11,금,0,5,1,2|6,신당,00,112,291
2013-10-12,토,0,6,0,2|6,신당,00,66,200
2013-10-13,일,0,0,0,2|6,신당,00,0,39
2013-10-14,월,0,1,1,2|6,신당,00,47,178
2013-10-15,화,0,2,1,2|6,신당,00,103,263
2013-10-16,수,0,3,1,2|6,신당,00,103,278
2013-10-17,목,0,4,1,2|6,신당,00,117,266
2013-10-18,금,0,5,1,2|6,신당,00,109,370
2013-10-19,토,0,6,0,2|6,신당,00,78,136
2013-10-20,일,0,0,0,2|6,신당,00,3,30
2013-10-21,월,0,1,1,2|6,신당,00,37,185
2013-10-22,화,0,2,1,2|6,신당,00,86,250
2013-10-23,수,0,3,1,2|6,신당,00,61,245
2013-10-24,목,0,4,1,2|6,신당,00,101,268
2013-10-25,금,0,5,1,2|6,신당,00,130,319
2013-10-26,토,0,6,0,2|6,신당,00,55,217
2013-10-27,일,0,0,0,2|6,신당,00,0,48
2013-10-28,월,0,1,1,2|6,신당,00,43,183
2013-10-29,화,0,2,1,2|6,신당,00,90,284
2013-10-30,수,0,3,1,2|6,신당,00,100,306
2013-10-31,목,0,4,1,2|6,신당,00,114,313
2013-11-01,금,0,5,1,2|6,신당,00,122,398
2013-11-02,토,0,6,0,2|6,신당,00,72,176
2013-11-03,일,0,0,0,2|6,신당,00,1,18
2013-11-04,월,0,1,1,2|6,신당,00,45,163
2013-11-05,화,0,2,1,2|6,신당,00,113,292
2013-11-06,수,0,3,1,2|6,신당,00,90,244
2013-11-07,목,0,4,1,2|6,신당,00,99,317
2013-11-08,금,0,5,1,2|6,신당,00,143,353
2013-11-09,토,0,6,0,2|6,신당,00,79,159
2013-11-10,일,0,0,0,2|6,신당,00,1,38
2013-11-11,월,0,1,1,2|6,신당,00,29,167
2013-11-12,화,0,2,1,2|6,신당,00,95,258
2013-11-13,수,0,3,1,2|6,신당,00,102,285
2013-11-14,목,0,4,1,2|6,신당,00,111,294
2013-11-15,금,0,5,1,2|6,신당,00,137,396
2013-11-16,토,0,6,0,2|6,신당,00,81,142
